,GOOG,GOOG,GOOG,GOOG,GOOG
,open,high,low,close,volume
time,,,,,
2020-10-06 14:57:00-04:00,1463.965,1463.965,1463.965,1463.965,365
2020-10-06 14:58:00-04:00,1463.14,1463.14,1463.14,1463.14,348
2020-10-06 14:59:00-04:00,1464.2,1464.3,1464.2,1464.27,684
2020-10-06 15:03:00-04:00,1459.4,1459.4,1459.38,1459.38,319
2020-10-06 15:04:00-04:00,1458.69,1458.8,1458.69,1458.8,254
2020-10-06 15:05:00-04:00,1458.64,1458.64,1458.64,1458.64,265
2020-10-06 15:07:00-04:00,1454.09,1454.09,1454.09,1454.09,485
2020-10-06 15:11:00-04:00,1457.47,1457.47,1457.47,1457.47,127
2020-10-06 15:15:00-04:00,1458.62,1458.62,1458.49,1458.49,481
2020-10-06 15:17:00-04:00,1461.49,1461.49,1461.49,1461.49,330
2020-10-06 15:19:00-04:00,1458.41,1458.41,1458.41,1458.41,127
2020-10-06 15:21:00-04:00,1455.86,1455.86,1455.86,1455.86,253
2020-10-06 15:24:00-04:00,1454.49,1454.49,1454.49,1454.49,226
2020-10-06 15:25:00-04:00,1455.385,1455.385,1455.385,1455.385,135
2020-10-06 15:26:00-04:00,1456.855,1456.94,1456.435,1456.435,380
2020-10-06 15:33:00-04:00,1460.74,1460.74,1460.74,1460.74,311
2020-10-06 15:36:00-04:00,1461.24,1461.24,1461.24,1461.24,104
2020-10-06 15:38:00-04:00,1458.89,1458.89,1458.89,1458.89,301
2020-10-06 15:39:00-04:00,1458.49,1458.49,1458.49,1458.49,298
2020-10-06 15:41:00-04:00,1454.04,1455.0,1454.04,1455.0,541
2020-10-06 15:42:00-04:00,1455.08,1455.08,1454.06,1454.77,393
2020-10-06 15:43:00-04:00,1456.06,1456.12,1456.06,1456.12,372
2020-10-06 15:44:00-04:00,1454.745,1454.745,1454.745,1454.745,224
2020-10-06 15:45:00-04:00,1455.34,1455.98,1453.96,1454.0,617
2020-10-06 15:49:00-04:00,1452.565,1452.565,1451.73,1451.73,758
2020-10-06 15:50:00-04:00,1452.06,1452.06,1449.11,1450.13,940
2020-10-06 15:51:00-04:00,1450.96,1451.64,1450.935,1451.64,300
2020-10-06 15:52:00-04:00,1449.94,1449.94,1449.94,1449.94,226
2020-10-06 15:53:00-04:00,1449.58,1450.58,1449.58,1450.58,307
2020-10-06 15:54:00-04:00,1449.86,1451.13,1449.86,1450.88,305
2020-10-06 15:55:00-04:00,1453.56,1453.56,1452.535,1452.535,420
2020-10-06 15:56:00-04:00,1453.36,1453.36,1452.32,1452.32,213
2020-10-06 15:57:00-04:00,1454.4,1455.21,1454.26,1454.74,594
2020-10-06 15:58:00-04:00,1455.385,1455.385,1454.615,1455.145,351
2020-10-06 16:00:00-04:00,1454.48,1454.48,1454.48,1454.48,100
2020-10-07 09:30:00-04:00,1464.29,1467.34,1464.29,1466.96,1828
2020-10-07 09:31:00-04:00,1467.63,1468.02,1467.61,1467.61,1272
2020-10-07 09:32:00-04:00,1466.625,1466.625,1466.05,1466.05,552
2020-10-07 09:33:00-04:00,1467.0,1467.0,1467.0,1467.0,422
2020-10-07 09:34:00-04:00,1468.47,1468.47,1466.5,1466.5,445
2020-10-07 09:35:00-04:00,1467.1,1467.1,1466.01,1466.01,1195
2020-10-07 09:37:00-04:00,1466.875,1467.02,1465.77,1465.77,1475
2020-10-07 09:38:00-04:00,1464.93,1464.93,1464.93,1464.93,247
2020-10-07 09:39:00-04:00,1462.08,1462.08,1461.95,1462.0,400
2020-10-07 09:42:00-04:00,1466.17,1466.17,1466.01,1466.01,793
2020-10-07 09:43:00-04:00,1464.35,1464.35,1463.93,1463.93,322
2020-10-07 09:44:00-04:00,1463.66,1463.66,1462.56,1462.56,757
2020-10-07 09:45:00-04:00,1462.47,1462.47,1461.29,1461.555,504
2020-10-07 09:46:00-04:00,1462.46,1462.46,1462.01,1462.01,461
2020-10-07 09:48:00-04:00,1458.96,1459.03,1458.93,1458.93,983
2020-10-07 09:49:00-04:00,1461.23,1461.23,1460.61,1460.61,533
2020-10-07 09:50:00-04:00,1460.07,1460.07,1458.37,1458.37,452
2020-10-07 09:52:00-04:00,1458.99,1459.59,1457.58,1457.58,1314
2020-10-07 09:53:00-04:00,1457.795,1457.795,1456.24,1456.24,655
2020-10-07 09:55:00-04:00,1458.33,1458.33,1457.95,1457.96,1198
2020-10-07 09:56:00-04:00,1456.06,1456.06,1454.585,1454.585,1103
2020-10-07 09:57:00-04:00,1454.63,1454.84,1453.13,1453.13,1036
2020-10-07 09:58:00-04:00,1453.46,1453.46,1452.26,1452.3,875
2020-10-07 09:59:00-04:00,1451.55,1451.55,1449.86,1449.86,1531
2020-10-07 10:00:00-04:00,1449.01,1449.3,1447.455,1447.455,1010
2020-10-07 10:01:00-04:00,1445.56,1445.56,1444.43,1444.58,983
2020-10-07 10:02:00-04:00,1444.84,1445.96,1444.84,1445.96,909
2020-10-07 10:03:00-04:00,1442.22,1442.32,1442.22,1442.32,542
2020-10-07 10:04:00-04:00,1441.97,1442.96,1441.01,1441.9,1369
2020-10-07 10:05:00-04:00,1442.115,1442.61,1441.58,1441.65,1271
2020-10-07 10:06:00-04:00,1440.815,1442.63,1440.765,1441.97,1595
2020-10-07 10:07:00-04:00,1440.31,1440.39,1440.31,1440.39,590
2020-10-07 10:08:00-04:00,1440.39,1440.48,1440.39,1440.48,581
2020-10-07 10:09:00-04:00,1442.25,1442.45,1441.845,1441.845,876
2020-10-07 10:10:00-04:00,1442.12,1442.27,1439.8,1439.8,1014
2020-10-07 10:11:00-04:00,1438.64,1438.77,1438.64,1438.77,400
2020-10-07 10:12:00-04:00,1438.96,1439.73,1438.96,1439.13,506
2020-10-07 10:13:00-04:00,1437.06,1438.15,1437.06,1438.15,237
2020-10-07 10:14:00-04:00,1437.88,1437.88,1437.88,1437.88,198
2020-10-07 10:15:00-04:00,1437.95,1437.95,1437.24,1437.24,669
2020-10-07 10:16:00-04:00,1437.21,1437.855,1437.21,1437.845,1493
2020-10-07 10:17:00-04:00,1436.14,1437.54,1436.14,1437.54,738
2020-10-07 10:18:00-04:00,1438.01,1438.23,1437.85,1438.23,1081
2020-10-07 10:19:00-04:00,1436.78,1436.78,1436.78,1436.78,434
2020-10-07 10:20:00-04:00,1440.11,1440.59,1440.11,1440.59,587
2020-10-07 10:21:00-04:00,1442.06,1442.24,1442.06,1442.24,686
2020-10-07 10:23:00-04:00,1440.41,1440.41,1439.01,1439.01,543
2020-10-07 10:24:00-04:00,1439.01,1439.01,1439.01,1439.01,260
2020-10-07 10:25:00-04:00,1439.23,1439.94,1438.61,1439.94,919
2020-10-07 10:27:00-04:00,1440.44,1440.44,1439.6,1439.6,505
2020-10-07 10:28:00-04:00,1439.17,1440.46,1439.17,1440.46,371
2020-10-07 10:29:00-04:00,1441.76,1441.76,1440.39,1440.53,1111
2020-10-07 10:30:00-04:00,1440.045,1443.0,1440.045,1442.78,1495
2020-10-07 10:31:00-04:00,1442.41,1442.41,1442.1,1442.17,482
2020-10-07 10:32:00-04:00,1442.27,1442.27,1442.27,1442.27,102
2020-10-07 10:33:00-04:00,1444.05,1444.05,1443.87,1443.87,1222
2020-10-07 10:36:00-04:00,1441.39,1441.39,1441.39,1441.39,633
2020-10-07 10:38:00-04:00,1441.56,1441.56,1440.39,1440.39,693
2020-10-07 10:40:00-04:00,1439.03,1439.03,1439.03,1439.03,270
2020-10-07 10:41:00-04:00,1439.76,1439.76,1439.76,1439.76,321
2020-10-07 10:42:00-04:00,1441.3,1441.3,1441.3,1441.3,720
2020-10-07 10:44:00-04:00,1441.02,1441.02,1441.02,1441.02,150
2020-10-07 10:45:00-04:00,1442.8,1442.8,1442.8,1442.8,677
2020-10-07 10:49:00-04:00,1443.65,1443.65,1443.22,1443.22,940
2020-10-07 10:50:00-04:00,1443.11,1443.11,1443.11,1443.11,397
2020-10-07 10:51:00-04:00,1445.78,1445.78,1445.74,1445.74,720
2020-10-07 10:52:00-04:00,1445.8,1445.8,1445.34,1445.34,261
2020-10-07 10:53:00-04:00,1446.13,1446.13,1446.13,1446.13,229
2020-10-07 10:54:00-04:00,1446.38,1446.515,1446.38,1446.515,753
2020-10-07 10:55:00-04:00,1446.51,1446.72,1446.51,1446.72,531
2020-10-07 10:56:00-04:00,1447.16,1447.16,1446.57,1446.57,361
2020-10-07 10:57:00-04:00,1446.22,1446.22,1446.22,1446.22,710
2020-10-07 11:00:00-04:00,1446.25,1446.25,1446.25,1446.25,178
2020-10-07 11:03:00-04:00,1447.53,1447.53,1447.27,1447.27,730
2020-10-07 11:04:00-04:00,1447.88,1447.88,1447.88,1447.88,113
2020-10-07 11:05:00-04:00,1448.3,1448.3,1448.3,1448.3,145
2020-10-07 11:08:00-04:00,1449.57,1449.57,1449.57,1449.57,291
2020-10-07 11:11:00-04:00,1450.02,1450.02,1449.36,1449.49,840
2020-10-07 11:13:00-04:00,1448.41,1448.41,1448.41,1448.41,321
2020-10-07 11:14:00-04:00,1447.57,1447.57,1447.57,1447.57,101
2020-10-07 11:15:00-04:00,1446.75,1446.75,1446.35,1446.35,932
2020-10-07 11:16:00-04:00,1446.21,1446.29,1446.21,1446.22,343
2020-10-07 11:17:00-04:00,1447.42,1447.42,1447.42,1447.42,201
2020-10-07 11:18:00-04:00,1444.365,1444.365,1444.365,1444.365,241
2020-10-07 11:19:00-04:00,1445.105,1445.43,1445.105,1445.43,519
2020-10-07 11:20:00-04:00,1444.74,1444.74,1444.015,1444.015,459
2020-10-07 11:21:00-04:00,1444.73,1444.89,1444.73,1444.78,539
2020-10-07 11:22:00-04:00,1444.15,1444.15,1444.15,1444.15,574
2020-10-07 11:23:00-04:00,1444.64,1444.81,1444.18,1444.38,943
2020-10-07 11:25:00-04:00,1445.145,1445.145,1444.88,1444.88,430
2020-10-07 11:26:00-04:00,1444.48,1444.54,1441.765,1441.765,1234
2020-10-07 11:27:00-04:00,1441.72,1442.42,1441.72,1442.21,400
2020-10-07 11:28:00-04:00,1442.67,1442.67,1442.67,1442.67,208
2020-10-07 11:29:00-04:00,1443.56,1443.56,1443.105,1443.49,546
2020-10-07 11:30:00-04:00,1445.01,1445.01,1445.01,1445.01,100
2020-10-07 11:31:00-04:00,1445.95,1445.95,1445.95,1445.95,220
2020-10-07 11:32:00-04:00,1446.31,1446.31,1446.31,1446.31,102
2020-10-07 11:34:00-04:00,1445.53,1445.53,1445.5,1445.5,258
2020-10-07 11:37:00-04:00,1446.735,1446.735,1446.735,1446.735,543
2020-10-07 11:38:00-04:00,1445.81,1445.81,1445.81,1445.81,584
2020-10-07 11:39:00-04:00,1444.81,1444.81,1444.81,1444.81,239
2020-10-07 11:40:00-04:00,1445.78,1446.43,1445.78,1446.43,342
2020-10-07 11:41:00-04:00,1446.88,1446.88,1445.54,1445.54,756
2020-10-07 11:42:00-04:00,1445.0,1445.0,1445.0,1445.0,216
2020-10-07 11:44:00-04:00,1445.87,1445.91,1445.85,1445.91,353
2020-10-07 11:45:00-04:00,1445.85,1446.41,1445.85,1446.41,606
2020-10-07 11:46:00-04:00,1445.64,1445.64,1445.64,1445.64,282
2020-10-07 11:53:00-04:00,1448.41,1448.41,1448.41,1448.41,665
2020-10-07 11:54:00-04:00,1447.03,1447.23,1447.03,1447.23,302
2020-10-07 11:57:00-04:00,1448.99,1448.99,1448.55,1448.55,418
2020-10-07 11:59:00-04:00,1448.53,1448.62,1448.53,1448.62,588
2020-10-07 12:00:00-04:00,1448.11,1448.98,1448.11,1448.98,307
2020-10-07 12:01:00-04:00,1449.98,1450.29,1449.98,1450.29,300
2020-10-07 12:02:00-04:00,1451.2,1451.2,1451.2,1451.2,557
2020-10-07 12:03:00-04:00,1451.32,1451.32,1450.7,1451.075,799
2020-10-07 12:06:00-04:00,1452.6,1452.6,1452.59,1452.59,205
2020-10-07 12:09:00-04:00,1452.99,1452.99,1452.99,1452.99,100
2020-10-07 12:10:00-04:00,1452.8,1454.33,1452.8,1454.33,285
2020-10-07 12:11:00-04:00,1455.09,1455.09,1455.09,1455.09,287
2020-10-07 12:16:00-04:00,1453.49,1453.49,1453.49,1453.49,478
2020-10-07 12:17:00-04:00,1451.46,1451.46,1451.46,1451.46,341
2020-10-07 12:18:00-04:00,1451.04,1451.12,1451.04,1451.12,884
2020-10-07 12:21:00-04:00,1451.51,1451.51,1450.47,1450.47,614
2020-10-07 12:22:00-04:00,1452.285,1452.285,1451.9,1451.9,497
2020-10-07 12:23:00-04:00,1451.865,1452.24,1451.865,1452.2,700
2020-10-07 12:24:00-04:00,1451.83,1451.83,1451.83,1451.83,587
2020-10-07 12:25:00-04:00,1451.885,1452.5,1451.885,1452.22,419
2020-10-07 12:26:00-04:00,1452.56,1452.56,1451.29,1451.29,1335
2020-10-07 12:27:00-04:00,1450.56,1450.56,1447.72,1448.99,820
2020-10-07 12:28:00-04:00,1449.37,1449.42,1449.37,1449.42,414
2020-10-07 12:29:00-04:00,1448.1,1448.1,1448.1,1448.1,152
2020-10-07 12:31:00-04:00,1449.82,1449.82,1449.49,1449.81,827
2020-10-07 12:32:00-04:00,1449.4,1449.4,1449.38,1449.4,573
2020-10-07 12:33:00-04:00,1449.45,1449.71,1449.45,1449.71,200
2020-10-07 12:34:00-04:00,1448.77,1449.17,1448.77,1448.81,352
2020-10-07 12:36:00-04:00,1447.92,1448.39,1447.92,1448.39,371
2020-10-07 12:37:00-04:00,1449.2,1449.2,1448.54,1448.54,641
2020-10-07 12:38:00-04:00,1448.51,1448.51,1448.51,1448.51,101
2020-10-07 12:39:00-04:00,1449.82,1449.82,1449.82,1449.82,129
2020-10-07 12:45:00-04:00,1451.52,1451.52,1451.52,1451.52,101
2020-10-07 12:46:00-04:00,1451.32,1451.32,1451.32,1451.32,101
2020-10-07 12:47:00-04:00,1452.41,1452.41,1452.25,1452.34,497
2020-10-07 12:49:00-04:00,1453.79,1453.79,1453.5,1453.5,379
2020-10-07 12:52:00-04:00,1453.35,1453.35,1453.35,1453.35,110
2020-10-07 12:53:00-04:00,1453.0,1453.0,1450.11,1450.11,1272
2020-10-07 12:54:00-04:00,1450.49,1450.49,1449.51,1449.51,483
2020-10-07 12:56:00-04:00,1450.6,1450.62,1450.05,1450.05,522
2020-10-07 12:58:00-04:00,1450.885,1450.885,1450.885,1450.885,103
2020-10-07 12:59:00-04:00,1450.17,1450.32,1449.78,1449.78,590
2020-10-07 13:04:00-04:00,1453.82,1453.82,1453.82,1453.82,100
2020-10-07 13:06:00-04:00,1453.55,1453.55,1453.55,1453.55,104
2020-10-07 13:08:00-04:00,1454.68,1454.68,1454.43,1454.43,410
2020-10-07 13:12:00-04:00,1453.91,1454.23,1453.91,1454.23,287
2020-10-07 13:13:00-04:00,1454.23,1454.23,1454.03,1454.03,574
2020-10-07 13:14:00-04:00,1453.03,1453.03,1453.03,1453.03,126
2020-10-07 13:15:00-04:00,1453.34,1453.34,1453.34,1453.34,214
2020-10-07 13:16:00-04:00,1452.955,1454.92,1452.955,1454.92,200
2020-10-07 13:17:00-04:00,1453.19,1453.74,1453.19,1453.74,252
2020-10-07 13:19:00-04:00,1454.69,1454.69,1454.69,1454.69,192
2020-10-07 13:21:00-04:00,1454.41,1454.47,1453.34,1454.47,868
2020-10-07 13:25:00-04:00,1454.8,1454.825,1454.8,1454.825,210
2020-10-07 13:26:00-04:00,1454.28,1454.34,1454.28,1454.34,315
2020-10-07 13:28:00-04:00,1455.3,1455.3,1455.11,1455.11,661
2020-10-07 13:30:00-04:00,1455.14,1455.14,1455.14,1455.14,133
2020-10-07 13:34:00-04:00,1456.4,1456.4,1455.67,1455.91,310
2020-10-07 13:36:00-04:00,1456.98,1456.98,1456.98,1456.98,161
2020-10-07 13:37:00-04:00,1457.39,1458.2,1457.39,1458.2,444
2020-10-07 13:38:00-04:00,1458.87,1458.87,1458.82,1458.82,378
2020-10-07 13:39:00-04:00,1458.23,1458.23,1458.18,1458.18,692
2020-10-07 13:40:00-04:00,1459.02,1459.1,1459.02,1459.1,275
2020-10-07 13:41:00-04:00,1459.715,1459.715,1459.715,1459.715,314
2020-10-07 13:42:00-04:00,1459.87,1459.87,1459.87,1459.87,131
2020-10-07 13:43:00-04:00,1460.4,1460.4,1460.01,1460.01,615
2020-10-07 13:44:00-04:00,1461.62,1462.67,1461.62,1462.67,316
2020-10-07 13:45:00-04:00,1461.9,1461.9,1461.9,1461.9,273
2020-10-07 13:46:00-04:00,1462.0,1462.0,1462.0,1462.0,472
2020-10-07 13:47:00-04:00,1461.17,1461.17,1461.17,1461.17,136
2020-10-07 13:49:00-04:00,1461.84,1461.84,1461.84,1461.84,207
2020-10-07 13:50:00-04:00,1463.03,1463.03,1462.13,1462.13,545
2020-10-07 13:51:00-04:00,1462.15,1462.3,1461.9,1462.3,520
2020-10-07 13:52:00-04:00,1463.28,1463.28,1463.28,1463.28,216
2020-10-07 13:54:00-04:00,1462.7,1462.7,1462.7,1462.7,306
2020-10-07 13:55:00-04:00,1461.58,1461.58,1461.58,1461.58,107
2020-10-07 13:56:00-04:00,1460.9,1460.9,1460.9,1460.9,333
2020-10-07 13:58:00-04:00,1461.26,1461.36,1461.26,1461.36,276
2020-10-07 13:59:00-04:00,1460.78,1460.78,1460.03,1460.1,305
2020-10-07 14:00:00-04:00,1460.02,1460.95,1460.02,1460.95,470
2020-10-07 14:01:00-04:00,1460.96,1460.995,1460.41,1460.48,657
2020-10-07 14:02:00-04:00,1460.425,1460.425,1460.425,1460.425,161
2020-10-07 14:03:00-04:00,1460.96,1460.96,1460.96,1460.96,299
2020-10-07 14:05:00-04:00,1459.47,1459.47,1459.47,1459.47,409
2020-10-07 14:06:00-04:00,1460.44,1460.44,1460.44,1460.44,197
2020-10-07 14:07:00-04:00,1459.46,1459.46,1458.975,1459.11,630
2020-10-07 14:08:00-04:00,1459.225,1459.77,1459.225,1459.265,447
2020-10-07 14:09:00-04:00,1459.11,1460.585,1459.11,1460.585,356
2020-10-07 14:10:00-04:00,1460.4,1460.4,1460.1,1460.1,548
2020-10-07 14:11:00-04:00,1459.95,1460.76,1459.95,1460.76,633
2020-10-07 14:12:00-04:00,1460.46,1460.46,1460.46,1460.46,295
2020-10-07 14:13:00-04:00,1460.95,1460.95,1460.95,1460.95,475
2020-10-07 14:16:00-04:00,1461.62,1461.62,1461.62,1461.62,236
2020-10-07 14:19:00-04:00,1461.31,1461.31,1461.31,1461.31,125
2020-10-07 14:21:00-04:00,1462.54,1462.54,1462.54,1462.54,130
2020-10-07 14:23:00-04:00,1463.08,1463.08,1463.08,1463.08,507
2020-10-07 14:27:00-04:00,1464.26,1464.26,1463.69,1463.87,427
2020-10-07 14:29:00-04:00,1464.1,1464.1,1464.1,1464.1,141
2020-10-07 14:30:00-04:00,1464.46,1464.46,1464.46,1464.46,402
2020-10-07 14:31:00-04:00,1463.73,1463.73,1463.73,1463.73,130
2020-10-07 14:34:00-04:00,1462.97,1462.97,1462.1,1462.11,828
2020-10-07 14:35:00-04:00,1462.655,1462.655,1462.655,1462.655,349
2020-10-07 14:36:00-04:00,1461.06,1461.51,1461.06,1461.51,304
2020-10-07 14:37:00-04:00,1461.93,1461.93,1461.93,1461.93,551
2020-10-07 14:38:00-04:00,1461.09,1461.09,1460.46,1460.46,538
2020-10-07 14:40:00-04:00,1460.38,1460.43,1459.77,1459.77,400
2020-10-07 14:43:00-04:00,1459.57,1459.57,1458.2,1458.2,1064
2020-10-07 14:44:00-04:00,1459.2,1459.2,1459.2,1459.2,184
2020-10-07 14:45:00-04:00,1459.95,1459.95,1459.95,1459.95,120
2020-10-07 14:48:00-04:00,1460.54,1460.54,1460.54,1460.54,591
2020-10-07 14:49:00-04:00,1460.3,1460.3,1460.3,1460.3,127
2020-10-07 14:50:00-04:00,1459.905,1460.05,1459.905,1460.05,362
2020-10-07 14:55:00-04:00,1460.35,1460.35,1460.35,1460.35,486
2020-10-07 14:57:00-04:00,1461.78,1461.78,1461.56,1461.56,354
2020-10-07 14:58:00-04:00,1461.55,1461.55,1461.55,1461.55,564
2020-10-07 15:00:00-04:00,1461.91,1461.91,1461.09,1461.75,318
2020-10-07 15:01:00-04:00,1463.55,1463.55,1463.5,1463.5,403
2020-10-07 15:02:00-04:00,1463.75,1463.75,1463.51,1463.51,446
2020-10-07 15:03:00-04:00,1463.34,1463.34,1463.34,1463.34,480
2020-10-07 15:04:00-04:00,1462.01,1462.01,1461.37,1461.37,415
2020-10-07 15:05:00-04:00,1462.6,1462.6,1462.525,1462.525,222
2020-10-07 15:06:00-04:00,1463.095,1463.095,1463.095,1463.095,356
2020-10-07 15:07:00-04:00,1463.83,1463.83,1463.82,1463.82,594
2020-10-07 15:08:00-04:00,1463.78,1463.78,1463.63,1463.67,449
2020-10-07 15:09:00-04:00,1463.18,1463.18,1462.5,1462.79,757
2020-10-07 15:10:00-04:00,1462.795,1462.795,1462.795,1462.795,388
2020-10-07 15:11:00-04:00,1462.53,1463.02,1462.53,1462.68,1116
2020-10-07 15:12:00-04:00,1461.79,1461.79,1461.13,1461.62,1155
2020-10-07 15:13:00-04:00,1461.3,1461.3,1461.3,1461.3,274
2020-10-07 15:14:00-04:00,1460.72,1460.94,1460.72,1460.93,378
2020-10-07 15:15:00-04:00,1461.01,1461.01,1460.92,1460.92,1167
2020-10-07 15:16:00-04:00,1460.11,1460.27,1460.05,1460.05,656
2020-10-07 15:18:00-04:00,1460.29,1460.29,1460.29,1460.29,215
2020-10-07 15:19:00-04:00,1460.87,1460.87,1460.87,1460.87,237
2020-10-07 15:21:00-04:00,1460.57,1460.57,1460.57,1460.57,359
2020-10-07 15:22:00-04:00,1459.5,1459.5,1459.5,1459.5,520
2020-10-07 15:23:00-04:00,1459.69,1460.02,1459.69,1459.77,423
2020-10-07 15:24:00-04:00,1460.44,1460.44,1460.43,1460.43,331
2020-10-07 15:25:00-04:00,1460.46,1460.63,1460.46,1460.56,816
2020-10-07 15:26:00-04:00,1461.28,1461.28,1461.27,1461.27,415
2020-10-07 15:27:00-04:00,1460.27,1460.27,1460.06,1460.06,288
2020-10-07 15:28:00-04:00,1459.76,1459.76,1459.76,1459.76,236
2020-10-07 15:29:00-04:00,1460.62,1460.62,1460.62,1460.62,176
2020-10-07 15:30:00-04:00,1461.37,1461.8,1461.31,1461.8,1033
2020-10-07 15:32:00-04:00,1461.88,1461.88,1460.58,1460.58,1409
2020-10-07 15:35:00-04:00,1460.58,1460.58,1460.43,1460.43,405
2020-10-07 15:37:00-04:00,1459.75,1459.83,1459.67,1459.67,413
2020-10-07 15:40:00-04:00,1461.25,1461.25,1461.25,1461.25,283
2020-10-07 15:41:00-04:00,1462.21,1462.21,1462.21,1462.21,392
2020-10-07 15:42:00-04:00,1461.46,1461.46,1461.46,1461.46,262
2020-10-07 15:43:00-04:00,1459.58,1459.87,1459.55,1459.87,555
2020-10-07 15:44:00-04:00,1459.61,1459.7,1459.44,1459.44,548
2020-10-07 15:46:00-04:00,1459.33,1459.53,1459.33,1459.53,530
2020-10-07 15:47:00-04:00,1459.81,1459.81,1459.81,1459.81,366
2020-10-07 15:48:00-04:00,1460.43,1460.43,1460.19,1460.19,309
2020-10-07 15:49:00-04:00,1460.73,1460.99,1460.73,1460.99,293
2020-10-07 15:50:00-04:00,1461.73,1461.73,1460.78,1460.78,682
2020-10-07 15:51:00-04:00,1460.17,1460.99,1460.17,1460.99,754
2020-10-07 15:52:00-04:00,1460.42,1461.21,1460.42,1461.21,643
2020-10-07 15:53:00-04:00,1461.56,1461.63,1459.8,1461.41,1672
2020-10-07 15:54:00-04:00,1461.56,1462.41,1460.47,1462.41,2420
2020-10-07 15:55:00-04:00,1462.3,1462.8,1460.32,1460.98,4398
2020-10-07 15:56:00-04:00,1460.26,1461.19,1460.23,1460.58,3788
2020-10-07 15:57:00-04:00,1460.56,1461.69,1458.87,1461.48,3891
2020-10-07 15:58:00-04:00,1461.04,1461.04,1459.75,1460.11,4116
2020-10-07 15:59:00-04:00,1460.03,1460.88,1459.77,1460.34,3284
2020-10-08 09:29:00-04:00,1469.9,1469.9,1469.9,1469.9,100
2020-10-08 09:30:00-04:00,1465.09,1470.98,1465.09,1470.19,1615
2020-10-08 09:31:00-04:00,1471.06,1471.11,1471.04,1471.04,1382
2020-10-08 09:32:00-04:00,1471.04,1471.04,1470.65,1470.65,1536
2020-10-08 09:33:00-04:00,1471.28,1471.28,1471.28,1471.28,711
2020-10-08 09:34:00-04:00,1471.25,1472.6,1471.19,1471.19,1169
2020-10-08 09:36:00-04:00,1472.18,1474.66,1472.18,1474.66,1151
2020-10-08 09:37:00-04:00,1475.42,1475.42,1475.41,1475.41,344
2020-10-08 09:38:00-04:00,1476.24,1476.24,1475.69,1475.69,1076
2020-10-08 09:39:00-04:00,1474.33,1474.47,1474.33,1474.47,462
2020-10-08 09:40:00-04:00,1475.88,1475.88,1475.88,1475.88,1029
2020-10-08 09:43:00-04:00,1474.55,1474.55,1474.4,1474.4,819
2020-10-08 09:44:00-04:00,1475.21,1476.42,1475.21,1476.42,724
2020-10-08 09:45:00-04:00,1476.35,1476.88,1476.32,1476.36,1342
2020-10-08 09:46:00-04:00,1476.4,1476.4,1475.04,1475.04,1706
2020-10-08 09:48:00-04:00,1473.36,1473.36,1473.36,1473.36,318
2020-10-08 09:49:00-04:00,1474.07,1474.12,1474.07,1474.12,792
2020-10-08 09:50:00-04:00,1474.88,1474.88,1474.87,1474.87,599
2020-10-08 09:51:00-04:00,1473.71,1473.71,1473.71,1473.71,153
2020-10-08 09:52:00-04:00,1474.21,1474.59,1473.44,1473.44,845
2020-10-08 09:53:00-04:00,1474.0,1474.61,1473.03,1473.62,1456
2020-10-08 09:54:00-04:00,1474.37,1474.91,1474.37,1474.91,475
2020-10-08 09:55:00-04:00,1475.83,1476.38,1475.83,1476.38,353
2020-10-08 09:56:00-04:00,1478.57,1479.25,1478.48,1478.93,611
2020-10-08 09:57:00-04:00,1479.93,1479.93,1479.93,1479.93,221
2020-10-08 09:58:00-04:00,1481.67,1481.67,1481.44,1481.44,460
2020-10-08 09:59:00-04:00,1482.31,1483.44,1482.31,1483.44,610
2020-10-08 10:00:00-04:00,1482.965,1484.41,1482.965,1484.4,1588
2020-10-08 10:01:00-04:00,1483.77,1483.77,1481.81,1481.81,3345
2020-10-08 10:02:00-04:00,1481.9,1483.35,1481.48,1483.33,1251
2020-10-08 10:03:00-04:00,1481.28,1481.28,1480.69,1480.69,357
2020-10-08 10:05:00-04:00,1479.97,1480.5,1479.97,1480.5,322
2020-10-08 10:06:00-04:00,1481.55,1481.55,1481.16,1481.16,847
2020-10-08 10:08:00-04:00,1480.725,1480.725,1480.725,1480.725,602
2020-10-08 10:09:00-04:00,1479.22,1479.22,1479.22,1479.22,101
2020-10-08 10:11:00-04:00,1482.29,1482.29,1481.23,1481.23,1126
2020-10-08 10:12:00-04:00,1481.97,1481.98,1481.89,1481.98,455
2020-10-08 10:13:00-04:00,1480.9,1480.9,1480.9,1480.9,159
2020-10-08 10:14:00-04:00,1480.78,1480.84,1480.78,1480.79,821
2020-10-08 10:16:00-04:00,1481.97,1481.97,1481.97,1481.97,183
2020-10-08 10:17:00-04:00,1480.58,1480.58,1479.66,1479.66,619
2020-10-08 10:20:00-04:00,1478.7,1479.33,1478.66,1478.66,855
2020-10-08 10:22:00-04:00,1480.835,1480.835,1480.835,1480.835,998
2020-10-08 10:24:00-04:00,1481.43,1482.795,1481.43,1482.795,499
2020-10-08 10:25:00-04:00,1482.6,1482.845,1482.6,1482.845,924
2020-10-08 10:27:00-04:00,1479.95,1479.95,1479.95,1479.95,321
2020-10-08 10:30:00-04:00,1480.59,1480.88,1480.59,1480.88,404
2020-10-08 10:32:00-04:00,1481.81,1481.81,1481.81,1481.81,131
